"","x"
"2142",1593
"2143",1589
"2144",1594
"2145",1567
"2146",1587
"2147",1582
"2148",1610
"2149",1615
"2150",1630
"2151",1627
"2152",1632
"2153",1626
"2154",1623
"2155",1595
"2156",1606
"2157",1626
"2158",1615
"2159",1633
"2160",1629
"2161",1562
"2162",1558
"2163",1580
"2164",1591
"2165",1643
"2166",1635
"2167",1633
"2168",1678
"2169",1699
"2170",1708
"2171",1720
"2172",1708
"2173",1716
"2174",1666
"2175",1643
"2176",1620
"2177",1645
"2178",1667
"2179",1707
"2180",1734
"2181",1676
"2182",1661
"2183",1691
"2184",1709
"2185",1745
"2186",1801
"2187",1861
"2188",1872
"2189",1865
"2190",1855
"2191",1852
"2192",1807
"2193",1842
"2194",1842
"2195",1866
"2196",1891
"2197",1872
"2198",1876
"2199",1886
"2200",1912
"2201",1890
"2202",1880
"2203",1915
"2204",1853
"2205",1825
"2206",1841
"2207",1845
"2208",1858
"2209",1899
"2210",1847
"2211",1927
"2212",1962
"2213",1946
"2214",1935
"2215",1929
"2216",1912
"2217",1881
"2218",1885
"2219",1918
"2220",1922
"2221",1954
"2222",1963
"2223",1972
"2224",2046
"2225",2002
"2226",2024
"2227",2062
"2228",2104
"2229",2074
"2230",2046
"2231",2059
"2232",2090
"2233",2091
"2234",2048
"2235",2046
"2236",2045
"2237",2041
"2238",2041
"2239",2035
"2240",2070
"2241",2051
"2242",2048
"2243",2054
"2244",2097
"2245",2060
"2246",2036
"2247",2064
"2248",2040
"2249",2011
"2250",1985
"2251",1993
"2252",2020
"2253",2071
"2254",2100
"2255",2119
"2256",2126
"2257",2120
"2258",2096
"2259",2048
"2260",2010
"2261",2018
"2262",2015
"2263",2046
"2264",2052
"2265",2075
"2266",2062
"2267",2086
"2268",2100
"2269",2055
"2270",2099
"2271",2076
"2272",2090
"2273",2083
"2274",2137
"2275",2162
"2276",2209
"2277",2246
"2278",2291
"2279",2265
"2280",2296
"2281",2275
"2282",2270
"2283",2306
"2284",2271
"2285",2261
"2286",2261
"2287",2252
"2288",2217
"2289",2240
"2290",2191
"2291",2214
"2292",2179
"2293",2209
"2294",2227
"2295",2226
"2296",2194
"2297",2124
"2298",2146
"2299",2142
"2300",2180
"2301",2172
"2302",2146
"2303",2171
"2304",2135
"2305",2098
"2306",2086
"2307",2034
"2308",2062
"2309",2027
"2310",2043
"2311",2084
"2312",2049
"2313",2064
"2314",2056
"2315",2119
"2316",2111
"2317",2116
"2318",2127
"2319",2114
"2320",2106
"2321",2135
"2322",2191
"2323",2252
"2324",2322
"2325",2350
"2326",2325
"2327",2299
"2328",2279
"2329",2262
"2330",2282
"2331",2238
"2332",2223
"2333",2224
"2334",2213
"2335",2196
"2336",2259
"2337",2297
"2338",2343
"2339",2317
"2340",2308
"2341",2284
"2342",2230
"2343",2226
"2344",2213
"2345",2213
"2346",2266
"2347",2277
"2348",2284
"2349",2272
"2350",2251
"2351",2187
"2352",2150
"2353",2173
"2354",2175
"2355",2162
"2356",2137
"2357",2135
"2358",2108
"2359",2145
"2360",2142
"2361",2129
"2362",2092
"2363",2109
"2364",2164
"2365",2154
"2366",2110
"2367",2048
"2368",2030
"2369",1982
"2370",1890
"2371",1862
"2372",1874
"2373",1878
"2374",1910
"2375",1921
"2376",1969
"2377",2025
"2378",2000
"2379",1990
"2380",1997
"2381",2011
"2382",2048
"2383",2035
"2384",1972
"2385",1897
"2386",1859
"2387",1840
"2388",1860
"2389",1804
"2390",1761
"2391",1776
"2392",1742
"2393",1764
"2394",1719
"2395",1709
"2396",1693
"2397",1732
"2398",1733
"2399",1717
"2400",1729
"2401",1742
"2402",1728
"2403",1708
"2404",1772
"2405",1788
"2406",1733
"2407",1746
"2408",1736
"2409",1699
"2410",1666
"2411",1631
"2412",1606
"2413",1638
"2414",1614
"2415",1619
"2416",1641
"2417",1666
"2418",1679
"2419",1691
"2420",1676
"2421",1708
"2422",1739
"2423",1720
"2424",1754
"2425",1776
"2426",1799
"2427",1814
"2428",1830
"2429",1834
"2430",1832
"2431",1865
"2432",1838
"2433",1815
"2434",1841
"2435",1851
"2436",1883
"2437",1909
"2438",1796
"2439",1802
"2440",1854
"2441",1905
"2442",1916
"2443",1968
"2444",1949
"2445",1971
"2446",1995
"2447",1976
"2448",1904
"2449",1892
"2450",1888
"2451",1892
"2452",1929
"2453",1947
"2454",1949
"2455",2028
"2456",2049
"2457",2059
"2458",2098
"2459",2201
"2460",2195
"2461",2212
"2462",2154
"2463",2146
"2464",2153
"2465",2160
"2466",2136
"2467",2127
"2468",2091
"2469",2111
"2470",2151
"2471",2182
"2472",2174
"2473",2132
"2474",2070
"2475",2066
"2476",2064
"2477",2083
"2478",2096
"2479",2006
"2480",1952
"2481",1987
"2482",2016
"2483",2078
"2484",2101
"2485",2111
"2486",2148
"2487",2072
"2488",2086
"2489",2087
"2490",2107
"2491",2139
"2492",2121
"2493",2110
"2494",2093
"2495",2084
"2496",2102
"2497",2186
"2498",2178
"2499",2158
"2500",2122
"2501",2146
"2502",2142
"2503",2131
"2504",2068
"2505",2068
"2506",2038
"2507",2049
"2508",2040
"2509",2026
"2510",1990
"2511",2033
"2512",2054
"2513",2079
"2514",2090
"2515",2083
"2516",2050
"2517",2044
"2518",2022
"2519",2013
"2520",2029
"2521",2109
"2522",2120
"2523",2142
"2524",2182
"2525",2170
"2526",2144
"2527",2139
"2528",2109
"2529",2100
"2530",2145
"2531",2213
"2532",2189
"2533",2165
"2534",2175
"2535",2191
"2536",2211
"2537",2222
"2538",2308
"2539",2331
"2540",2333
"2541",2346
"2542",2368
"2543",2346
"2544",2315
"2545",2365
"2546",2380
"2547",2368
"2548",2420
"2549",2474
"2550",2476
"2551",2402
"2552",2373
"2553",2440
"2554",2487
"2555",2519
"2556",2514
"2557",2496
"2558",2504
"2559",2483
"2560",2424
"2561",2431
"2562",2403
"2563",2363
"2564",2347
"2565",2317
"2566",2303
"2567",2286
"2568",2247
"2569",2241
"2570",2247
"2571",2269
"2572",2223
"2573",2192
"2574",2203
"2575",2252
"2576",2337
"2577",2360
"2578",2314
"2579",2324
"2580",2363
"2581",2330
"2582",2326
"2583",2371
"2584",2399
"2585",2387
"2586",2360
"2587",2411
"2588",2419
"2589",2424
"2590",2398
"2591",2411
"2592",2507
"2593",2528
"2594",2526
"2595",2506
"2596",2460
"2597",2470
"2598",2464
"2599",2460
"2600",2472
"2601",2447
"2602",2488
"2603",2508
"2604",2526
"2605",2539
"2606",2507
"2607",2513
"2608",2472
"2609",2463
"2610",2496
"2611",2468
"2612",2436
"2613",2462
"2614",2467
"2615",2492
"2616",2444
"2617",2403
"2618",2401
"2619",2374
"2620",2359
"2621",2393
"2622",2432
"2623",2419
"2624",2462
"2625",2462
"2626",2494
"2627",2454
"2628",2450
"2629",2409
"2630",2388
"2631",2375
"2632",2440
"2633",2505
"2634",2512
"2635",2482
"2636",2467
"2637",2511
"2638",2558
"2639",2600
"2640",2618
"2641",2638
"2642",2631
"2643",2656
"2644",2662
"2645",2684
"2646",2687
"2647",2662
"2648",2714
"2649",2765
"2650",2763
"2651",2796
"2652",2798
"2653",2772
"2654",2772
"2655",2820
"2656",2786
"2657",2770
"2658",2745
"2659",2786
"2660",2750
"2661",2734
"2662",2734
"2663",2700
"2664",2709
"2665",2755
"2666",2738
"2667",2694
"2668",2723
"2669",2732
"2670",2703
"2671",2695
"2672",2648
"2673",2606
"2674",2609
"2675",2550
"2676",2522
"2677",2542
"2678",2544
"2679",2559
"2680",2564
"2681",2550
"2682",2515
"2683",2504
"2684",2574
"2685",2625
"2686",2684
"2687",2663
"2688",2685
"2689",2627
"2690",2605
"2691",2619
"2692",2663
"2693",2644
"2694",2583
"2695",2615
"2696",2617
"2697",2577
"2698",2530
"2699",2548
"2700",2563
"2701",2613
"2702",2624
"2703",2616
"2704",2601
"2705",2593
"2706",2621
"2707",2688
"2708",2690
"2709",2693
"2710",2703
"2711",2715
"2712",2703
"2713",2765
"2714",2817
"2715",2804
"2716",2749
"2717",2740
"2718",2712
"2719",2701
"2720",2706
"2721",2755
"2722",2805
"2723",2789
"2724",2698
"2725",2708
"2726",2680
"2727",2692
"2728",2728
"2729",2724
"2730",2726
"2731",2754
"2732",2737
"2733",2692
"2734",2643
"2735",2593
"2736",2634
"2737",2580
"2738",2584
"2739",2603
"2740",2652
"2741",2649
"2742",2669
"2743",2683
"2744",2669
"2745",2656
"2746",2642
"2747",2630
"2748",2618
"2749",2679
"2750",2672
"2751",2689
"2752",2724
"2753",2704
"2754",2645
"2755",2618
"2756",2630
"2757",2610
"2758",2613
"2759",2607
"2760",2543
"2761",2530
"2762",2499
"2763",2520
"2764",2564
"2765",2545
"2766",2559
"2767",2508
"2768",2470
"2769",2447
"2770",2475
"2771",2430
"2772",2446
"2773",2433
"2774",2455
"2775",2421
"2776",2398
"2777",2396
"2778",2442
"2779",2445
"2780",2388
"2781",2357
"2782",2331
"2783",2416
"2784",2448
"2785",2431
"2786",2450
"2787",2505
"2788",2568
"2789",2570
"2790",2561
"2791",2572
"2792",2559
"2793",2619
"2794",2704
"2795",2694
"2796",2669
"2797",2624
"2798",2652
"2799",2735
"2800",2753
"2801",2748
"2802",2770
"2803",2779
"2804",2763
"2805",2736
"2806",2717
"2807",2729
"2808",2735
"2809",2707
"2810",2697
"2811",2719
"2812",2690
"2813",2696
"2814",2718
"2815",2767
"2816",2754
"2817",2740
"2818",2732
"2819",2660
"2820",2612
"2821",2595
"2822",2557
"2823",2587
"2824",2627
"2825",2625
"2826",2622
"2827",2628
"2828",2596
"2829",2518
"2830",2488
"2831",2523
"2832",2515
"2833",2482
"2834",2485
"2835",2471
"2836",2476
"2837",2487
"2838",2440
"2839",2452
"2840",2466
"2841",2503
"2842",2502
"2843",2522
"2844",2491
"2845",2487
"2846",2486
"2847",2472
"2848",2410
"2849",2333
"2850",2327
"2851",2321
"2852",2277
"2853",2249
"2854",2244
"2855",2190
"2856",2179
"2857",2247
"2858",2319
"2859",2256
"2860",2299
"2861",2348
"2862",2307
"2863",2250
"2864",2183
"2865",2235
"2866",2271
"2867",2271
"2868",2274
"2869",2230
"2870",2225
"2871",2207
"2872",2198
"2873",2186
"2874",2130
"2875",2103
"2876",2088
"2877",2116
"2878",2095
"2879",2142
"2880",2162
"2881",2110
"2882",2033
"2883",2021
"2884",2078
"2885",2099
"2886",2085
"2887",2114
"2888",2106
"2889",2075
"2890",2066
"2891",2040
"2892",2024
"2893",2027
"2894",2019
"2895",2041
"2896",2067
"2897",2047
"2898",2017
"2899",2042
"2900",2092
"2901",2057
"2902",2071
"2903",2040
"2904",2062
"2905",2064
"2906",2072
"2907",2064
"2908",2043
"2909",2032
"2910",2034
"2911",2004
"2912",2035
"2913",2060
"2914",2070
"2915",2047
"2916",1995
"2917",1997
"2918",2036
"2919",2025
"2920",1925
"2921",1931
"2922",1942
"2923",1918
"2924",1888
"2925",1897
"2926",1891
"2927",1853
"2928",1981
"2929",1996
"2930",1988
"2931",1975
"2932",1946
"2933",1930
"2934",1960
"2935",1982
"2936",2007
"2937",1959
"2938",1941
"2939",1967
"2940",1908
"2941",1885
"2942",1860
"2943",1867
"2944",1879
"2945",1846
"2946",1840
"2947",1867
"2948",1884
"2949",1874
"2950",1914
"2951",1934
"2952",1897
"2953",1989
"2954",1995
"2955",1982
"2956",2017
"2957",1979
"2958",1944
"2959",1954
"2960",1947
"2961",1905
"2962",1886
"2963",1893
"2964",1869
"2965",1828
"2966",1889
"2967",1892
"2968",1887
"2969",1953
"2970",1927
"2971",1939
"2972",1875
"2973",1877
"2974",1923
"2975",1927
"2976",1900
"2977",1873
"2978",1906
"2979",1903
"2980",1883
"2981",1921
"2982",1956
"2983",1939
"2984",1962
"2985",1963
"2986",1876
"2987",1875
"2988",1883
"2989",1889
"2990",1868
"2991",1883
"2992",1910
"2993",1916
"2994",1952
"2995",1917
"2996",1907
"2997",1929
"2998",1967
"2999",1995
"3000",2046
"3001",2080
"3002",2078
"3003",2066
"3004",2117
"3005",2131
"3006",2097
"3007",2133
"3008",2143
"3009",2102
"3010",2078
"3011",2048
"3012",2077
"3013",2128
"3014",2175
"3015",2150
"3016",2127
"3017",2089
"3018",2041
"3019",2076
"3020",2111
"3021",2127
"3022",2154
"3023",2173
"3024",2170
"3025",2209
"3026",2224
"3027",2203
"3028",2230
"3029",2254
"3030",2269
"3031",2247
"3032",2254
"3033",2270
"3034",2330
"3035",2262
"3036",2249
"3037",2250
"3038",2229
"3039",2238
"3040",2255
"3041",2176
"3042",2207
"3043",2213
"3044",2175
"3045",2199
"3046",2287
"3047",2258
"3048",2260
"3049",2247
"3050",2238
"3051",2224
"3052",2217
"3053",2201
"3054",2252
"3055",2267
"3056",2252
"3057",2230
"3058",2247
"3059",2219
"3060",2238
"3061",2189
"3062",2222
"3063",2215
"3064",2214
"3065",2208
"3066",2163
"3067",2107
"3068",2135
"3069",2061
"3070",1991
"3071",1996
"3072",1986
"3073",1998
"3074",2021
"3075",2006
"3076",2026
"3077",2050
"3078",2091
"3079",2106
"3080",2094
"3081",2043
"3082",2046
"3083",2049
"3084",2046
"3085",2052
"3086",2087
"3087",2106
"3088",2075
"3089",2068
"3090",2055
"3091",2112
"3092",2160
"3093",2173
"3094",2157
"3095",2141
"3096",2214
"3097",2251
"3098",2258
"3099",2288
"3100",2308
"3101",2338
"3102",2328
"3103",2363
"3104",2383
"3105",2381
"3106",2400
"3107",2394
"3108",2401
"3109",2392
"3110",2402
"3111",2383
"3112",2404
"3113",2397
"3114",2449
"3115",2422
"3116",2437
"3117",2467
"3118",2431
"3119",2439
"3120",2498
"3121",2522
"3122",2513
"3123",2477
"3124",2432
"3125",2417
"3126",2421
"3127",2399
"3128",2411
"3129",2383
"3130",2371
"3131",2376
"3132",2363
"3133",2309
"3134",2330
"3135",2320
"3136",2310
"3137",2358
"3138",2378
"3139",2315
"3140",2258
"3141",2300
"3142",2297
"3143",2336
"3144",2369
"3145",2343
"3146",2318
"3147",2283
"3148",2305
"3149",2266
"3150",2210
"3151",2193
"3152",2228
"3153",2187
"3154",2188
"3155",2214
"3156",2259
"3157",2236
"3158",2185
"3159",2166
"3160",2099
"3161",2134
"3162",2156
"3163",2145
"3164",2146
"3165",2088
"3166",2134
"3167",2152
"3168",2136
"3169",2108
"3170",2154
"3171",2172
"3172",2192
"3173",2214
"3174",2266
"3175",2257
"3176",2240
"3177",2263
"3178",2269
"3179",2281
"3180",2237
"3181",2258
"3182",2267
"3183",2232
"3184",2193
"3185",2210
"3186",2262
"3187",2251
"3188",2253
"3189",2259
"3190",2254
"3191",2253
"3192",2301
"3193",2361
"3194",2311
"3195",2284
"3196",2266
"3197",2304
"3198",2372
"3199",2412
"3200",2371
"3201",2351
"3202",2305
"3203",2276
"3204",2296
"3205",2291
"3206",2362
"3207",2350
"3208",2343
"3209",2376
"3210",2424
"3211",2445
"3212",2501
"3213",2497
"3214",2531
"3215",2497
"3216",2494
"3217",2442
"3218",2463
"3219",2505
"3220",2519
"3221",2530
"3222",2562
"3223",2598
"3224",2610
"3225",2654
"3226",2671
"3227",2670
"3228",2675
"3229",2663
"3230",2645
"3231",2643
"3232",2613
"3233",2596
"3234",2635
"3235",2640
"3236",2619
"3237",2587
"3238",2596
"3239",2604
"3240",2587
"3241",2611
"3242",2586
"3243",2562
"3244",2526
"3245",2531
"3246",2549
"3247",2626
"3248",2631
"3249",2668
"3250",2708
"3251",2708
"3252",2669
"3253",2576
"3254",2543
"3255",2560
"3256",2627
"3257",2609
"3258",2627
"3259",2619
"3260",2634
"3261",2621
"3262",2634
"3263",2673
"3264",2650
"3265",2671
"3266",2694
"3267",2697
"3268",2719
"3269",2738
"3270",2772
"3271",2802
"3272",2815
"3273",2795
"3274",2792
"3275",2731
"3276",2726
"3277",2777
"3278",2777
"3279",2808
"3280",2800
"3281",2777
"3282",2718
"3283",2719
"3284",2762
"3285",2834
"3286",2837
"3287",2819
"3288",2791
"3289",2815
"3290",2827
"3291",2833
"3292",2852
"3293",2862
"3294",2860
"3295",2827
"3296",2883
"3297",2875
"3298",2830
"3299",2839
"3300",2841
"3301",2818
"3302",2788
"3303",2736
"3304",2768
"3305",2787
"3306",2839
"3307",2822
"3308",2862
"3309",2831
"3310",2827
"3311",2816
"3312",2845
"3313",2765
"3314",2707
"3315",2723
"3316",2695
"3317",2730
"3318",2773
"3319",2824
"3320",2843
"3321",2835
"3322",2799
"3323",2755
"3324",2709
"3325",2705
"3326",2752
"3327",2703
"3328",2685
"3329",2671
"3330",2663
"3331",2637
"3332",2666
"3333",2653
"3334",2614
"3335",2587
"3336",2642
"3337",2647
"3338",2612
"3339",2641
"3340",2637
"3341",2676
"3342",2685
"3343",2666
"3344",2658
"3345",2690
"3346",2686
"3347",2653
"3348",2651
"3349",2642
"3350",2583
"3351",2539
"3352",2502
"3353",2474
"3354",2505
"3355",2535
"3356",2511
"3357",2512
"3358",2514
"3359",2556
"3360",2527
"3361",2507
"3362",2543
"3363",2561
"3364",2528
"3365",2517
"3366",2527
"3367",2560
"3368",2612
"3369",2607
"3370",2577
"3371",2543
"3372",2557
"3373",2554
"3374",2505
"3375",2499
"3376",2513
"3377",2554
"3378",2552
"3379",2570
"3380",2568
"3381",2526
"3382",2486
"3383",2496
"3384",2511
"3385",2515
"3386",2485
"3387",2491
"3388",2480
"3389",2459
"3390",2471
"3391",2475
"3392",2479
"3393",2533
"3394",2535
"3395",2534
"3396",2565
"3397",2559
"3398",2575
"3399",2579
"3400",2586
"3401",2553
"3402",2487
"3403",2436
"3404",2430
"3405",2477
"3406",2461
"3407",2496
"3408",2535
"3409",2526
"3410",2483
"3411",2489
"3412",2533
"3413",2545
"3414",2560
"3415",2537
"3416",2501
"3417",2494
"3418",2491
"3419",2531
"3420",2500
"3421",2506
"3422",2574
"3423",2586
"3424",2618
"3425",2527
"3426",2488
"3427",2462
"3428",2476
"3429",2482
"3430",2477
"3431",2458
"3432",2501
"3433",2505
"3434",2507
"3435",2528
"3436",2515
"3437",2540
"3438",2469
"3439",2443
"3440",2443
"3441",2396
"3442",2348
"3443",2330
"3444",2322
"3445",2354
"3446",2406
"3447",2418
"3448",2446
"3449",2387
"3450",2363
"3451",2357
"3452",2388
"3453",2430
"3454",2463
"3455",2485
"3456",2496
"3457",2521
"3458",2497
"3459",2491
"3460",2514
"3461",2561
"3462",2559
"3463",2544
"3464",2562
"3465",2604
"3466",2661
"3467",2700
"3468",2655
"3469",2651
"3470",2644
"3471",2598
"3472",2608
"3473",2615
"3474",2571
"3475",2574
"3476",2575
"3477",2604
"3478",2608
"3479",2608
"3480",2602
"3481",2641
"3482",2619
"3483",2622
"3484",2610
"3485",2623
"3486",2538
"3487",2525
"3488",2541
"3489",2565
"3490",2588
"3491",2539
"3492",2556
"3493",2590
"3494",2638
"3495",2649
"3496",2627
"3497",2601
"3498",2608
"3499",2618
"3500",2633
"3501",2641
"3502",2707
"3503",2700
"3504",2709
"3505",2733
"3506",2668
"3507",2651
"3508",2642
"3509",2653
"3510",2646
"3511",2611
"3512",2664
"3513",2678
"3514",2613
"3515",2566
"3516",2520
"3517",2487
"3518",2464
"3519",2502
"3520",2505
"3521",2454
"3522",2493
"3523",2508
"3524",2516
"3525",2482
"3526",2462
"3527",2442
"3528",2454
"3529",2478
"3530",2400
"3531",2390
"3532",2381
"3533",2381
"3534",2405
"3535",2330
"3536",2325
"3537",2346
"3538",2373
"3539",2363
"3540",2339
"3541",2375
"3542",2367
"3543",2361
"3544",2338
"3545",2384
"3546",2421
"3547",2508
"3548",2493
"3549",2465
"3550",2471
"3551",2414
"3552",2364
"3553",2341
"3554",2375
"3555",2410
"3556",2433
"3557",2424
"3558",2367
"3559",2395
"3560",2369
"3561",2429
"3562",2447
"3563",2466
"3564",2430
"3565",2426
"3566",2395
"3567",2386
"3568",2375
"3569",2353
"3570",2381
"3571",2349
"3572",2281
"3573",2253
"3574",2233
"3575",2158
"3576",2185
"3577",2194
"3578",2195
"3579",2201
"3580",2259
"3581",2246
"3582",2173
"3583",2132
"3584",2179
"3585",2205
"3586",2186
"3587",2171
"3588",2166
"3589",2211
"3590",2179
"3591",2199
"3592",2202
"3593",2202
"3594",2196
"3595",2225
"3596",2229
"3597",2226
"3598",2217
"3599",2212
"3600",2183
"3601",2160
"3602",2135
"3603",2148
"3604",2128
"3605",2125
"3606",2166
"3607",2161
"3608",2200
"3609",2218
"3610",2232
"3611",2293
"3612",2322
"3613",2360
"3614",2378
"3615",2439
"3616",2437
"3617",2401
"3618",2390
"3619",2423
"3620",2363
"3621",2340
"3622",2319
"3623",2342
"3624",2341
"3625",2334
"3626",2314
"3627",2284
"3628",2311
"3629",2299
"3630",2302
"3631",2287
"3632",2273
"3633",2308
"3634",2326
"3635",2316
"3636",2312
"3637",2287
"3638",2283
"3639",2321
"3640",2284
"3641",2332
"3642",2338
"3643",2359
"3644",2346
"3645",2356
"3646",2367
"3647",2347
"3648",2381
"3649",2342
"3650",2341
"3651",2327
"3652",2294
"3653",2244
"3654",2214
"3655",2200
"3656",2224
"3657",2265
"3658",2297
"3659",2270
"3660",2257
"3661",2257
"3662",2245
"3663",2219
"3664",2204
"3665",2238
"3666",2262
"3667",2269
"3668",2286
"3669",2313
"3670",2317
"3671",2343
"3672",2265
"3673",2281
"3674",2270
"3675",2300
"3676",2257
"3677",2228
"3678",2163
"3679",2204
"3680",2226
"3681",2209
"3682",2140
"3683",2154
"3684",2175
"3685",2187
"3686",2208
"3687",2192
"3688",2203
"3689",2198
"3690",2214
"3691",2235
"3692",2225
"3693",2217
"3694",2174
"3695",2164
"3696",2119
"3697",2095
"3698",2133
"3699",2138
"3700",2082
"3701",2132
"3702",2151
"3703",2178
"3704",2190
"3705",2200
"3706",2144
"3707",2089
"3708",2088
"3709",2136
"3710",2163
"3711",2146
"3712",2131
"3713",2122
"3714",2137
"3715",2165
"3716",2179
"3717",2227
"3718",2281
"3719",2286
"3720",2362
"3721",2391
"3722",2353
"3723",2336
"3724",2319
"3725",2282
"3726",2300
"3727",2375
"3728",2350
"3729",2348
"3730",2335
"3731",2300
"3732",2272
"3733",2260
"3734",2239
"3735",2204
"3736",2179
"3737",2161
"3738",2211
"3739",2248
"3740",2186
"3741",2164
"3742",2137
"3743",2114
"3744",2117
"3745",2075
"3746",2027
"3747",2053
"3748",2029
"3749",1991
"3750",2015
"3751",2094
"3752",2147
"3753",2174
"3754",2141
"3755",2149
"3756",2131
"3757",2150
"3758",2119
"3759",2054
"3760",2011
"3761",2036
"3762",2038
"3763",1990
"3764",1981
"3765",2021
"3766",2047
"3767",2031
"3768",2028
"3769",2057
"3770",2029
"3771",2011
"3772",1999
"3773",1983
"3774",2030
"3775",2015
"3776",2003
"3777",2042
"3778",2036
"3779",1967
"3780",1933
"3781",1961
"3782",2025
"3783",2073
"3784",2070
"3785",2129
"3786",2112
"3787",2084
"3788",2109
"3789",2058
"3790",2148
"3791",2165
"3792",2168
"3793",2182
"3794",2172
"3795",2175
"3796",2194
"3797",2247
"3798",2302
"3799",2314
"3800",2340
"3801",2277
"3802",2271
"3803",2276
"3804",2284
"3805",2302
"3806",2324
"3807",2330
"3808",2360
"3809",2346
"3810",2340
"3811",2331
"3812",2341
"3813",2330
"3814",2314
"3815",2310
"3816",2260
"3817",2251
"3818",2244
"3819",2269
"3820",2253
"3821",2225
"3822",2274
"3823",2251
"3824",2263
"3825",2236
"3826",2227
"3827",2267
"3828",2263
"3829",2294
"3830",2327
"3831",2380
"3832",2353
"3833",2372
"3834",2368
"3835",2360
"3836",2330
"3837",2375
"3838",2355
"3839",2415
"3840",2450
"3841",2433
"3842",2359
"3843",2366
"3844",2369
"3845",2354
"3846",2388
"3847",2423
"3848",2446
"3849",2443
"3850",2423
"3851",2474
"3852",2534
"3853",2584
"3854",2622
"3855",2582
"3856",2601
"3857",2563
"3858",2579
"3859",2533
"3860",2530
"3861",2507
"3862",2530
"3863",2533
"3864",2528
"3865",2486
"3866",2515
"3867",2564
"3868",2592
"3869",2601
"3870",2658
"3871",2693
"3872",2722
"3873",2670
"3874",2706
"3875",2671
"3876",2650
"3877",2597
"3878",2568
"3879",2597
"3880",2503
"3881",2474
"3882",2418
"3883",2379
"3884",2366
"3885",2379
"3886",2326
"3887",2330
"3888",2279
"3889",2281
"3890",2289
"3891",2336
"3892",2370
"3893",2358
"3894",2363
"3895",2383
"3896",2420
"3897",2450
"3898",2432
"3899",2462
"3900",2434
"3901",2451
"3902",2478
"3903",2471
"3904",2471
"3905",2458
"3906",2476
"3907",2445
"3908",2440
"3909",2453
"3910",2461
"3911",2434
"3912",2429
"3913",2448
"3914",2397
"3915",2337
"3916",2325
"3917",2263
"3918",2297
"3919",2333
"3920",2378
"3921",2388
"3922",2360
"3923",2386
"3924",2387
"3925",2416
"3926",2436
"3927",2398
"3928",2390
"3929",2395
"3930",2356
"3931",2326
"3932",2274
"3933",2256
"3934",2225
"3935",2246
"3936",2260
"3937",2268
"3938",2295
"3939",2270
"3940",2279
"3941",2290
"3942",2274
"3943",2261
"3944",2264
"3945",2244
"3946",2236
"3947",2255
"3948",2207
"3949",2183
"3950",2197
"3951",2225
"3952",2232
"3953",2217
"3954",2156
"3955",2170
"3956",2192
"3957",2191
"3958",2222
"3959",2151
"3960",2151
"3961",2140
"3962",2129
"3963",2132
"3964",2194
"3965",2177
"3966",2188
"3967",2151
"3968",2195
"3969",2116
"3970",2102
"3971",2113
"3972",2107
"3973",2097
"3974",2097
"3975",2066
"3976",2032
"3977",2050
"3978",2010
"3979",2018
"3980",2010
"3981",2002
"3982",1937
"3983",1881
"3984",1905
"3985",1921
"3986",1914
"3987",1884
"3988",1865
"3989",1895
"3990",1898
"3991",1909
"3992",1938
"3993",1919
"3994",1922
"3995",1927
"3996",1951
"3997",1916
"3998",1914
"3999",1928
"4000",1926
"4001",1926
"4002",1852
"4003",1873
"4004",1924
"4005",1884
"4006",1909
"4007",1913
"4008",1917
"4009",1906
"4010",1868
"4011",1859
"4012",1829
"4013",1818
"4014",1808
"4015",1814
"4016",1833
"4017",1886
"4018",1868
"4019",1892
"4020",1878
"4021",1833
"4022",1863
"4023",1901
"4024",1878
"4025",1859
"4026",1873
"4027",1839
"4028",1858
"4029",1845
"4030",1844
"4031",1817
"4032",1829
"4033",1851
"4034",1854
"4035",1887
"4036",1849
"4037",1857
"4038",1835
"4039",1928
"4040",1930
"4041",1854
"4042",1865
"4043",1865
"4044",1910
"4045",1818
"4046",1837
"4047",1870
"4048",1829
"4049",1829
"4050",1788
"4051",1814
"4052",1746
"4053",1724
"4054",1713
"4055",1698
"4056",1729
"4057",1747
"4058",1705
"4059",1706
"4060",1707
"4061",1676
"4062",1689
"4063",1680
"4064",1665
"4065",1680
"4066",1696
"4067",1690
"4068",1686
"4069",1652
"4070",1686
"4071",1644
"4072",1650
"4073",1647
"4074",1660
"4075",1650
"4076",1672
"4077",1668
"4078",1647
"4079",1684
"4080",1688
"4081",1722
"4082",1718
"4083",1737
"4084",1728
"4085",1679
"4086",1673
"4087",1697
"4088",1701
"4089",1681
"4090",1700
"4091",1708
"4092",1731
"4093",1738
"4094",1737
"4095",1635
"4096",1649
"4097",1647
"4098",1683
"4099",1711
"4100",1723
"4101",1717
"4102",1742
"4103",1746
"4104",1751
"4105",1689
"4106",1659
"4107",1684
"4108",1666
"4109",1708
"4110",1691
"4111",1731
"4112",1691
"4113",1636
"4114",1644
"4115",1613
"4116",1589
"4117",1554
"4118",1593
"4119",1639
"4120",1677
"4121",1665
"4122",1680
"4123",1673
"4124",1679
"4125",1650
"4126",1614
"4127",1648
"4128",1625
"4129",1618
"4130",1635
"4131",1685
"4132",1630
"4133",1649
"4134",1603
"4135",1620
"4136",1588
"4137",1583
"4138",1518
"4139",1528
"4140",1553
