"","x"
"10936",692
"10937",653
"10938",660
"10939",677
"10940",678
"10941",690
"10942",626
"10943",604
"10944",594
"10945",615
"10946",644
"10947",649
"10948",605
"10949",578
"10950",569
"10951",545
"10952",512
"10953",517
"10954",518
"10955",570
"10956",573
"10957",530
"10958",500
"10959",538
"10960",555
"10961",587
"10962",588
"10963",599
"10964",623
"10965",650
"10966",688
"10967",676
"10968",696
"10969",717
"10970",739
"10971",750
"10972",811
"10973",790
"10974",795
"10975",820
"10976",833
"10977",800
"10978",799
"10979",780
"10980",734
"10981",723
"10982",695
"10983",708
"10984",705
"10985",684
"10986",699
"10987",692
"10988",683
"10989",713
"10990",745
"10991",720
"10992",654
"10993",690
"10994",693
"10995",714
"10996",730
"10997",705
"10998",697
"10999",683
"11000",666
"11001",687
"11002",680
"11003",718
"11004",736
"11005",744
"11006",696
"11007",744
"11008",775
"11009",769
"11010",774
"11011",771
"11012",709
"11013",693
"11014",732
"11015",743
"11016",717
"11017",726
"11018",682
"11019",681
"11020",668
"11021",648
"11022",621
"11023",639
"11024",591
"11025",560
"11026",642
"11027",621
"11028",615
"11029",604
"11030",581
"11031",573
"11032",614
"11033",637
"11034",671
"11035",693
"11036",693
"11037",677
"11038",657
"11039",612
"11040",587
"11041",564
"11042",602
"11043",573
"11044",572
"11045",599
"11046",607
"11047",589
"11048",545
"11049",537
"11050",572
"11051",546
"11052",577
"11053",611
"11054",656
"11055",682
"11056",696
"11057",714
"11058",752
"11059",776
"11060",848
"11061",859
"11062",879
"11063",873
"11064",872
"11065",895
"11066",823
"11067",827
"11068",828
"11069",860
"11070",826
"11071",829
"11072",812
"11073",859
"11074",888
"11075",911
"11076",937
"11077",955
"11078",954
"11079",914
"11080",907
"11081",878
"11082",856
"11083",873
"11084",861
"11085",847
"11086",822
"11087",798
"11088",763
"11089",833
"11090",799
"11091",761
"11092",767
"11093",719
"11094",682
"11095",676
"11096",679
"11097",702
"11098",651
"11099",625
"11100",684
"11101",700
"11102",708
"11103",730
"11104",749
"11105",759
"11106",736
"11107",765
"11108",726
"11109",738
"11110",769
"11111",743
"11112",686
"11113",721
"11114",735
"11115",749
"11116",728
"11117",712
"11118",764
"11119",792
"11120",769
"11121",788
"11122",753
"11123",765
"11124",725
"11125",693
"11126",733
"11127",764
"11128",784
"11129",779
"11130",795
"11131",781
"11132",765
"11133",768
"11134",740
"11135",772
"11136",747
"11137",759
"11138",731
"11139",757
"11140",759
"11141",761
"11142",741
"11143",742
"11144",729
"11145",687
"11146",715
"11147",713
"11148",674
"11149",635
"11150",737
"11151",760
"11152",722
"11153",743
"11154",708
"11155",664
"11156",651
"11157",663
"11158",666
"11159",637
"11160",636
"11161",582
"11162",548
"11163",549
"11164",520
"11165",510
"11166",541
"11167",545
"11168",525
"11169",512
"11170",516
"11171",524
"11172",529
"11173",538
"11174",506
"11175",544
"11176",537
"11177",545
"11178",548
"11179",540
"11180",541
"11181",554
"11182",591
"11183",601
"11184",584
"11185",642
"11186",657
"11187",638
"11188",629
"11189",711
"11190",732
"11191",730
"11192",785
"11193",797
"11194",833
"11195",824
"11196",794
"11197",793
"11198",751
"11199",718
"11200",724
"11201",732
"11202",719
"11203",694
"11204",738
"11205",735
"11206",744
"11207",742
"11208",777
"11209",806
"11210",855
"11211",856
"11212",858
"11213",928
"11214",909
"11215",979
"11216",992
"11217",989
"11218",964
"11219",931
"11220",923
"11221",968
"11222",964
"11223",947
"11224",979
"11225",998
"11226",1055
"11227",1064
"11228",1058
"11229",1007
"11230",982
"11231",980
"11232",965
"11233",985
"11234",970
"11235",894
"11236",880
"11237",868
"11238",886
"11239",874
"11240",861
"11241",849
"11242",815
"11243",848
"11244",879
"11245",927
"11246",875
"11247",857
"11248",836
"11249",841
"11250",813
"11251",849
"11252",878
"11253",886
"11254",905
"11255",893
"11256",859
"11257",872
"11258",852
"11259",855
"11260",851
"11261",823
"11262",805
"11263",847
"11264",833
"11265",867
"11266",875
"11267",940
"11268",965
"11269",1003
"11270",1066
"11271",1072
"11272",1067
"11273",1077
"11274",1064
"11275",1008
"11276",1013
"11277",981
"11278",969
"11279",946
"11280",987
"11281",956
"11282",1014
"11283",1049
"11284",1066
"11285",1078
"11286",1111
"11287",1132
"11288",1148
"11289",1107
"11290",1120
"11291",1181
"11292",1158
"11293",1143
"11294",1086
"11295",1126
"11296",1194
"11297",1177
"11298",1170
"11299",1106
"11300",1069
"11301",1065
"11302",1123
"11303",1122
"11304",1094
"11305",1109
"11306",1080
"11307",1088
"11308",1036
"11309",1001
"11310",1069
"11311",1107
"11312",1095
"11313",1142
"11314",1149
"11315",1116
"11316",1160
"11317",1204
"11318",1193
"11319",1214
"11320",1193
"11321",1099
"11322",1099
"11323",1076
"11324",1030
"11325",979
"11326",970
"11327",994
"11328",1061
"11329",1061
"11330",1036
"11331",1063
"11332",1074
"11333",1085
"11334",1105
"11335",1130
"11336",1175
"11337",1140
"11338",1120
"11339",1090
"11340",1106
"11341",1085
"11342",1095
"11343",1133
"11344",1135
"11345",1097
"11346",1069
"11347",1075
"11348",1048
"11349",1055
"11350",1064
"11351",1083
"11352",1081
"11353",1046
"11354",1035
"11355",1050
"11356",1069
"11357",1088
"11358",1099
"11359",1068
"11360",1082
"11361",1053
"11362",1097
"11363",1064
"11364",1033
"11365",1053
"11366",1055
"11367",1053
"11368",1061
"11369",1091
"11370",1070
"11371",1065
"11372",1050
"11373",1048
"11374",1055
"11375",1066
"11376",980
"11377",1003
"11378",995
"11379",992
"11380",1029
"11381",1052
"11382",1039
"11383",1014
"11384",993
"11385",1049
"11386",1076
"11387",1116
"11388",1158
"11389",1167
"11390",1199
"11391",1279
"11392",1293
"11393",1341
"11394",1338
"11395",1289
"11396",1283
"11397",1294
"11398",1256
"11399",1289
"11400",1308
"11401",1262
"11402",1269
"11403",1282
"11404",1256
"11405",1270
"11406",1226
"11407",1225
"11408",1209
"11409",1224
"11410",1273
"11411",1277
"11412",1258
"11413",1258
"11414",1232
"11415",1213
"11416",1209
"11417",1237
"11418",1243
"11419",1254
"11420",1232
"11421",1272
"11422",1289
"11423",1291
"11424",1346
"11425",1369
"11426",1305
"11427",1276
"11428",1301
"11429",1370
"11430",1357
"11431",1395
"11432",1389
"11433",1430
"11434",1437
"11435",1469
"11436",1455
"11437",1452
"11438",1486
"11439",1493
"11440",1488
"11441",1455
"11442",1505
"11443",1536
"11444",1476
"11445",1468
"11446",1491
"11447",1424
"11448",1425
"11449",1404
"11450",1409
"11451",1411
"11452",1392
"11453",1401
"11454",1417
"11455",1409
"11456",1433
"11457",1406
"11458",1388
"11459",1368
"11460",1361
"11461",1370
"11462",1351
"11463",1354
"11464",1288
"11465",1255
"11466",1297
"11467",1344
"11468",1331
"11469",1340
"11470",1328
"11471",1355
"11472",1366
"11473",1359
"11474",1328
"11475",1322
"11476",1335
"11477",1275
"11478",1252
"11479",1229
"11480",1228
"11481",1206
"11482",1145
"11483",1100
"11484",1145
"11485",1182
"11486",1154
"11487",1142
"11488",1106
"11489",1083
"11490",1142
"11491",1125
"11492",1133
"11493",1121
"11494",1115
"11495",1113
"11496",1064
"11497",1106
"11498",1088
"11499",1081
"11500",1072
"11501",1085
"11502",1138
"11503",1148
"11504",1174
"11505",1134
"11506",1065
"11507",1083
"11508",1025
"11509",1050
"11510",1069
"11511",1070
"11512",1088
"11513",1079
"11514",1095
"11515",1054
"11516",1081
"11517",1035
"11518",1081
"11519",1064
"11520",1058
"11521",1061
"11522",1042
"11523",1068
"11524",1101
"11525",1098
"11526",1107
"11527",1117
"11528",1104
"11529",1110
"11530",1072
"11531",1074
"11532",1094
"11533",1098
"11534",1118
"11535",1171
"11536",1202
"11537",1201
"11538",1238
"11539",1295
"11540",1321
"11541",1334
"11542",1310
"11543",1299
"11544",1292
"11545",1253
"11546",1286
"11547",1296
"11548",1258
"11549",1297
"11550",1312
"11551",1340
"11552",1329
"11553",1305
"11554",1322
"11555",1316
"11556",1315
"11557",1314
"11558",1326
"11559",1324
"11560",1360
"11561",1398
"11562",1382
"11563",1406
"11564",1447
"11565",1438
"11566",1406
"11567",1356
"11568",1279
"11569",1301
"11570",1325
"11571",1368
"11572",1385
"11573",1376
"11574",1359
"11575",1328
"11576",1256
"11577",1254
"11578",1291
"11579",1322
"11580",1329
"11581",1320
"11582",1281
"11583",1239
"11584",1241
"11585",1232
"11586",1270
"11587",1235
"11588",1239
"11589",1239
"11590",1256
"11591",1249
"11592",1188
"11593",1195
"11594",1229
"11595",1259
"11596",1264
"11597",1249
"11598",1239
"11599",1271
"11600",1244
"11601",1255
"11602",1286
"11603",1322
"11604",1311
"11605",1288
"11606",1321
"11607",1315
"11608",1324
"11609",1339
"11610",1331
"11611",1290
"11612",1335
"11613",1302
"11614",1250
"11615",1255
"11616",1306
"11617",1323
"11618",1275
"11619",1290
"11620",1278
"11621",1305
"11622",1273
"11623",1248
"11624",1254
"11625",1266
"11626",1313
"11627",1256
"11628",1250
"11629",1289
"11630",1304
"11631",1319
"11632",1243
"11633",1205
"11634",1189
"11635",1217
"11636",1199
"11637",1204
"11638",1175
"11639",1208
"11640",1174
"11641",1184
"11642",1222
"11643",1215
"11644",1209
"11645",1185
"11646",1129
"11647",1059
"11648",1067
"11649",1138
"11650",1086
"11651",1024
"11652",1038
"11653",1000
"11654",1020
"11655",995
"11656",972
"11657",974
"11658",948
"11659",941
"11660",948
"11661",971
"11662",960
"11663",1005
"11664",1006
"11665",987
"11666",976
"11667",983
"11668",984
"11669",981
"11670",949
"11671",946
"11672",948
"11673",985
"11674",988
"11675",1043
"11676",1055
"11677",1060
"11678",1043
"11679",1039
"11680",1060
"11681",1078
"11682",1090
"11683",1146
"11684",1102
"11685",1115
"11686",1136
"11687",1117
"11688",1136
"11689",1162
"11690",1152
"11691",1147
"11692",1183
"11693",1198
"11694",1177
"11695",1166
"11696",1213
"11697",1168
"11698",1135
"11699",1145
"11700",1164
"11701",1178
"11702",1123
"11703",1115
"11704",1105
"11705",1087
"11706",1083
"11707",1093
"11708",1192
"11709",1275
"11710",1246
"11711",1200
"11712",1205
"11713",1201
"11714",1170
"11715",1216
"11716",1286
"11717",1345
"11718",1374
"11719",1383
"11720",1410
"11721",1392
"11722",1424
"11723",1430
"11724",1445
"11725",1442
"11726",1447
"11727",1463
"11728",1467
"11729",1449
"11730",1459
"11731",1426
"11732",1382
"11733",1356
"11734",1349
"11735",1405
"11736",1405
"11737",1419
"11738",1416
"11739",1384
"11740",1327
"11741",1381
"11742",1423
"11743",1465
"11744",1489
"11745",1526
"11746",1495
"11747",1442
"11748",1407
"11749",1385
"11750",1405
"11751",1402
"11752",1448
"11753",1493
"11754",1462
"11755",1450
"11756",1429
"11757",1394
"11758",1389
"11759",1409
"11760",1409
"11761",1434
"11762",1432
"11763",1427
"11764",1453
"11765",1434
"11766",1453
"11767",1441
"11768",1467
"11769",1455
"11770",1459
"11771",1479
"11772",1490
"11773",1467
"11774",1487
"11775",1510
"11776",1562
"11777",1500
"11778",1508
"11779",1466
"11780",1459
"11781",1469
"11782",1473
"11783",1509
"11784",1535
"11785",1598
"11786",1632
"11787",1614
"11788",1620
"11789",1630
"11790",1686
"11791",1646
"11792",1592
"11793",1543
"11794",1522
"11795",1524
"11796",1555
"11797",1543
"11798",1542
"11799",1568
"11800",1578
"11801",1562
"11802",1536
"11803",1542
"11804",1501
"11805",1497
"11806",1510
"11807",1554
"11808",1547
"11809",1527
"11810",1503
"11811",1526
"11812",1565
"11813",1528
"11814",1499
"11815",1534
"11816",1594
"11817",1636
"11818",1670
"11819",1700
"11820",1691
"11821",1728
"11822",1742
"11823",1735
"11824",1715
"11825",1731
"11826",1717
"11827",1692
"11828",1713
"11829",1743
"11830",1785
"11831",1778
"11832",1804
"11833",1822
"11834",1762
"11835",1778
"11836",1770
"11837",1779
"11838",1787
"11839",1729
"11840",1801
"11841",1786
"11842",1768
"11843",1770
"11844",1797
"11845",1779
"11846",1799
"11847",1823
"11848",1804
"11849",1830
"11850",1858
"11851",1835
"11852",1858
"11853",1887
"11854",1939
"11855",1914
"11856",1927
"11857",1885
"11858",1912
"11859",1913
"11860",1912
"11861",1912
"11862",1895
"11863",1909
"11864",1957
"11865",1981
"11866",1920
"11867",1898
"11868",1869
"11869",1839
"11870",1871
"11871",1899
"11872",1924
"11873",1866
"11874",1835
"11875",1839
"11876",1862
"11877",1876
"11878",1855
"11879",1823
"11880",1798
"11881",1774
"11882",1736
"11883",1742
"11884",1793
"11885",1784
"11886",1769
"11887",1793
"11888",1795
"11889",1785
"11890",1815
"11891",1800
"11892",1772
"11893",1776
"11894",1832
"11895",1833
"11896",1824
"11897",1839
"11898",1831
"11899",1873
"11900",1847
"11901",1863
"11902",1897
"11903",1889
"11904",1882
"11905",1835
"11906",1777
"11907",1740
"11908",1778
"11909",1744
"11910",1705
"11911",1749
"11912",1745
"11913",1742
"11914",1702
"11915",1721
"11916",1713
"11917",1685
"11918",1660
"11919",1633
"11920",1647
"11921",1639
"11922",1650
"11923",1584
"11924",1573
"11925",1604
"11926",1677
"11927",1697
"11928",1709
"11929",1668
"11930",1661
"11931",1672
"11932",1719
"11933",1693
"11934",1634
"11935",1594
"11936",1582
"11937",1567
"11938",1616
"11939",1602
"11940",1621
"11941",1594
"11942",1628
"11943",1640
"11944",1630
"11945",1648
"11946",1642
"11947",1583
"11948",1575
"11949",1584
"11950",1625
"11951",1650
"11952",1642
"11953",1638
"11954",1602
"11955",1566
"11956",1528
"11957",1499
"11958",1446
"11959",1519
"11960",1513
"11961",1483
"11962",1485
"11963",1464
"11964",1479
"11965",1449
"11966",1464
"11967",1457
"11968",1488
"11969",1495
"11970",1466
"11971",1473
"11972",1479
"11973",1483
"11974",1519
"11975",1469
"11976",1466
"11977",1431
"11978",1442
"11979",1420
"11980",1423
"11981",1445
"11982",1442
"11983",1429
"11984",1447
"11985",1463
"11986",1482
"11987",1450
"11988",1436
"11989",1452
"11990",1429
"11991",1385
"11992",1423
"11993",1387
"11994",1379
"11995",1372
"11996",1378
"11997",1348
"11998",1327
"11999",1291
"12000",1301
"12001",1288
"12002",1286
"12003",1252
"12004",1245
"12005",1261
"12006",1231
"12007",1170
"12008",1097
"12009",1148
"12010",1125
"12011",1111
"12012",1082
"12013",1104
"12014",1101
"12015",1113
"12016",1092
"12017",1062
"12018",1125
"12019",1116
"12020",1145
"12021",1179
"12022",1143
"12023",1099
"12024",1129
"12025",1093
"12026",1100
"12027",1121
"12028",1139
"12029",1162
"12030",1214
"12031",1224
"12032",1232
"12033",1241
"12034",1261
"12035",1280
"12036",1251
"12037",1278
"12038",1250
"12039",1214
"12040",1242
"12041",1235
"12042",1244
"12043",1314
"12044",1322
"12045",1281
"12046",1319
"12047",1272
"12048",1252
"12049",1294
"12050",1308
"12051",1299
"12052",1334
"12053",1357
"12054",1329
"12055",1271
"12056",1288
"12057",1316
"12058",1315
"12059",1364
"12060",1325
"12061",1343
"12062",1325
"12063",1312
"12064",1317
"12065",1290
"12066",1265
"12067",1265
"12068",1231
"12069",1209
"12070",1144
"12071",1190
"12072",1221
"12073",1220
"12074",1259
"12075",1213
"12076",1218
"12077",1235
"12078",1208
"12079",1167
"12080",1183
"12081",1173
"12082",1145
"12083",1156
"12084",1178
"12085",1215
"12086",1200
"12087",1179
"12088",1155
"12089",1156
"12090",1118
"12091",1121
"12092",1158
"12093",1165
"12094",1152
"12095",1115
"12096",1149
"12097",1165
"12098",1156
"12099",1111
"12100",1164
"12101",1148
"12102",1100
"12103",1076
"12104",1070
"12105",1126
"12106",1154
"12107",1173
"12108",1148
"12109",1169
"12110",1180
"12111",1144
"12112",1163
"12113",1174
"12114",1126
"12115",1119
"12116",1175
"12117",1172
"12118",1197
"12119",1165
"12120",1170
"12121",1155
"12122",1121
"12123",1130
"12124",1143
"12125",1138
"12126",1129
"12127",1133
"12128",1163
"12129",1161
"12130",1164
"12131",1188
"12132",1206
"12133",1204
"12134",1206
"12135",1205
"12136",1203
"12137",1210
"12138",1237
"12139",1252
"12140",1254
"12141",1259
"12142",1237
"12143",1211
"12144",1227
"12145",1192
"12146",1236
"12147",1285
"12148",1296
"12149",1296
"12150",1276
"12151",1275
"12152",1260
"12153",1250
"12154",1233
"12155",1237
"12156",1262
"12157",1254
"12158",1254
"12159",1292
"12160",1271
"12161",1268
"12162",1272
"12163",1271
"12164",1243
"12165",1241
"12166",1270
"12167",1289
"12168",1294
"12169",1318
"12170",1312
"12171",1287
"12172",1295
"12173",1280
"12174",1260
"12175",1206
"12176",1172
"12177",1139
"12178",1141
"12179",1156
"12180",1172
"12181",1203
"12182",1195
"12183",1146
"12184",1147
"12185",1119
"12186",1073
"12187",1039
"12188",1064
"12189",1085
"12190",1094
"12191",1110
"12192",1154
"12193",1158
"12194",1179
"12195",1202
"12196",1194
"12197",1176
"12198",1165
"12199",1137
"12200",1128
"12201",1183
"12202",1143
"12203",1119
"12204",1069
"12205",1056
"12206",1063
"12207",1069
"12208",1048
"12209",1046
"12210",1017
"12211",1016
"12212",1031
"12213",958
"12214",959
"12215",963
"12216",914
"12217",926
"12218",898
"12219",875
"12220",841
"12221",824
"12222",835
"12223",886
"12224",883
"12225",874
"12226",906
"12227",842
"12228",864
"12229",869
"12230",827
"12231",816
"12232",768
"12233",764
"12234",762
"12235",804
"12236",790
"12237",808
"12238",841
"12239",888
"12240",868
"12241",852
"12242",871
"12243",831
"12244",819
"12245",809
"12246",764
"12247",739
"12248",738
"12249",764
"12250",774
"12251",782
"12252",776
"12253",783
"12254",785
"12255",748
"12256",724
"12257",716
"12258",713
"12259",735
"12260",753
"12261",822
"12262",890
"12263",927
"12264",918
"12265",898
"12266",827
"12267",789
"12268",775
"12269",768
"12270",750
"12271",728
"12272",722
"12273",763
"12274",809
"12275",810
"12276",804
"12277",838
"12278",812
"12279",835
"12280",821
"12281",849
"12282",845
"12283",886
"12284",870
"12285",897
"12286",910
"12287",880
"12288",859
"12289",859
"12290",825
"12291",807
"12292",780
"12293",762
"12294",731
"12295",751
"12296",746
"12297",789
"12298",788
"12299",812
"12300",860
"12301",845
"12302",805
"12303",794
"12304",818
"12305",799
"12306",774
"12307",748
"12308",742
"12309",772
"12310",823
"12311",823
"12312",803
"12313",796
"12314",765
"12315",804
"12316",806
"12317",814
"12318",849
"12319",846
"12320",852
"12321",810
"12322",837
"12323",908
"12324",922
"12325",903
"12326",941
"12327",979
"12328",1008
"12329",948
"12330",937
"12331",974
"12332",971
"12333",966
"12334",968
"12335",954
"12336",913
"12337",929
"12338",914
"12339",859
"12340",829
"12341",860
"12342",846
"12343",821
"12344",789
"12345",806
"12346",855
"12347",866
"12348",879
"12349",887
"12350",886
"12351",906
"12352",888
"12353",876
"12354",842
"12355",805
"12356",818
"12357",827
"12358",862
"12359",858
"12360",850
"12361",901
"12362",948
"12363",884
"12364",890
"12365",890
"12366",849
"12367",857
"12368",858
"12369",868
"12370",907
"12371",947
"12372",997
"12373",1077
"12374",1038
"12375",984
"12376",965
"12377",949
"12378",981
"12379",1044
"12380",1090
"12381",1091
"12382",1037
"12383",1074
"12384",1022
"12385",1031
"12386",1020
"12387",965
"12388",961
"12389",995
"12390",1026
"12391",1026
"12392",975
"12393",892
"12394",847
"12395",843
"12396",856
"12397",874
"12398",842
"12399",819
"12400",824
"12401",842
"12402",909
"12403",934
"12404",963
"12405",997
"12406",987
"12407",987
"12408",974
"12409",891
"12410",924
"12411",920
"12412",899
"12413",845
"12414",826
"12415",869
"12416",874
"12417",881
"12418",873
"12419",894
"12420",875
"12421",916
"12422",892
"12423",938
"12424",927
"12425",896
"12426",918
"12427",913
"12428",870
"12429",884
"12430",867
"12431",877
"12432",859
"12433",831
"12434",814
"12435",810
"12436",808
"12437",815
"12438",783
"12439",818
"12440",812
"12441",814
"12442",822
"12443",867
"12444",893
"12445",850
"12446",835
"12447",833
"12448",868
"12449",892
"12450",845
"12451",840
"12452",835
"12453",892
"12454",927
"12455",878
"12456",900
"12457",880
"12458",883
"12459",827
"12460",829
"12461",827
"12462",871
"12463",899
"12464",894
"12465",904
"12466",973
"12467",916
"12468",851
"12469",845
"12470",825
"12471",823
"12472",824
"12473",773
"12474",744
"12475",766
"12476",779
"12477",775
"12478",774
"12479",803
"12480",839
"12481",857
"12482",819
"12483",821
"12484",804
"12485",829
"12486",803
"12487",754
"12488",713
"12489",697
"12490",690
"12491",699
"12492",736
"12493",714
"12494",742
"12495",773
"12496",797
"12497",750
"12498",775
"12499",720
"12500",724
"12501",734
"12502",740
"12503",737
"12504",745
"12505",742
"12506",692
"12507",731
"12508",769
"12509",787
"12510",716
"12511",667
"12512",646
"12513",616
"12514",613
"12515",622
"12516",652
"12517",680
"12518",659
"12519",655
"12520",678
"12521",682
"12522",694
"12523",667
"12524",661
"12525",621
"12526",642
"12527",665
"12528",636
"12529",693
"12530",678
"12531",693
"12532",668
"12533",690
"12534",691
"12535",674
"12536",694
"12537",667
"12538",710
"12539",709
"12540",690
"12541",690
"12542",628
"12543",634
"12544",668
"12545",717
"12546",694
"12547",663
"12548",678
"12549",680
"12550",702
"12551",676
"12552",685
"12553",724
"12554",728
"12555",687
"12556",703
"12557",772
"12558",747
"12559",727
"12560",802
"12561",761
"12562",756
"12563",742
"12564",739
"12565",730
"12566",762
"12567",758
"12568",781
"12569",742
"12570",775
"12571",761
"12572",748
"12573",708
"12574",702
"12575",665
"12576",666
"12577",606
"12578",600
"12579",574
"12580",555
"12581",563
"12582",592
"12583",602
"12584",620
"12585",566
"12586",531
"12587",563
"12588",562
"12589",538
"12590",512
"12591",489
"12592",517
"12593",552
"12594",573
"12595",553
"12596",559
"12597",581
"12598",611
"12599",613
"12600",598
"12601",588
"12602",614
"12603",597
"12604",612
"12605",617
"12606",579
"12607",592
"12608",554
"12609",586
"12610",590
"12611",593
"12612",614
"12613",620
"12614",645
"12615",656
"12616",677
"12617",686
"12618",736
"12619",736
"12620",707
"12621",592
"12622",561
"12623",558
"12624",609
"12625",616
"12626",649
"12627",674
"12628",653
"12629",646
"12630",633
"12631",617
"12632",634
"12633",648
"12634",665
"12635",673
"12636",691
"12637",723
"12638",719
"12639",676
"12640",674
"12641",687
"12642",699
"12643",662
"12644",721
"12645",691
"12646",657
"12647",654
"12648",662
"12649",659
"12650",668
"12651",675
"12652",686
"12653",689
"12654",700
"12655",739
"12656",733
"12657",713
"12658",677
"12659",710
"12660",671
"12661",619
"12662",641
"12663",665
"12664",701
"12665",731
"12666",725
"12667",717
"12668",715
"12669",690
"12670",694
"12671",685
"12672",682
"12673",652
"12674",621
"12675",663
"12676",661
"12677",646
"12678",636
"12679",652
"12680",689
"12681",694
"12682",660
"12683",597
"12684",621
"12685",655
"12686",671
"12687",674
"12688",665
"12689",599
"12690",549
"12691",580
"12692",627
"12693",607
"12694",572
"12695",571
"12696",617
"12697",613
"12698",607
"12699",573
"12700",583
"12701",593
"12702",553
"12703",570
"12704",586
"12705",607
"12706",618
"12707",632
"12708",654
"12709",642
"12710",650
"12711",599
"12712",599
"12713",583
"12714",633
"12715",645
"12716",621
"12717",639
"12718",652
"12719",635
"12720",621
"12721",613
"12722",582
"12723",605
"12724",637
"12725",674
"12726",660
"12727",596
"12728",588
"12729",596
"12730",562
"12731",567
"12732",554
"12733",603
"12734",560
"12735",556
"12736",555
"12737",573
"12738",612
"12739",630
"12740",590
"12741",560
"12742",557
"12743",540
"12744",542
"12745",604
"12746",643
"12747",628
"12748",601
"12749",622
"12750",598
"12751",642
"12752",632
"12753",620
"12754",606
"12755",601
"12756",582
"12757",610
"12758",630
"12759",618
"12760",578
"12761",562
"12762",509
"12763",484
"12764",473
"12765",511
"12766",507
"12767",516
"12768",513
"12769",565
"12770",556
"12771",577
"12772",604
"12773",602
"12774",617
"12775",593
"12776",553
"12777",620
"12778",585
"12779",539
"12780",518
"12781",478
"12782",474
"12783",551
"12784",610
"12785",613
"12786",631
"12787",642
"12788",615
"12789",642
"12790",662
"12791",697
"12792",692
"12793",705
"12794",685
"12795",750
"12796",740
"12797",722
"12798",728
"12799",706
"12800",710
"12801",780
"12802",780
"12803",764
"12804",751
"12805",701
"12806",734
"12807",709
"12808",731
"12809",677
"12810",692
"12811",692
"12812",733
"12813",690
"12814",706
"12815",677
"12816",653
"12817",659
"12818",631
"12819",652
"12820",665
"12821",664
"12822",677
"12823",667
"12824",651
"12825",653
"12826",656
"12827",630
"12828",673
"12829",666
"12830",634
"12831",638
"12832",649
"12833",663
"12834",729
"12835",730
"12836",753
"12837",783
"12838",773
"12839",778
"12840",748
"12841",758
"12842",765
"12843",763
"12844",801
"12845",776
"12846",796
"12847",820
"12848",851
"12849",859
"12850",844
"12851",891
"12852",889
"12853",846
"12854",879
"12855",857
"12856",851
"12857",819
"12858",832
"12859",861
"12860",811
"12861",839
"12862",837
"12863",806
"12864",810
"12865",805
"12866",811
"12867",808
"12868",812
"12869",803
"12870",789
"12871",825
"12872",863
"12873",819
"12874",784
"12875",780
"12876",789
"12877",728
"12878",682
"12879",676
"12880",667
"12881",675
"12882",702
"12883",726
"12884",749
"12885",705
"12886",655
"12887",653
"12888",664
"12889",653
"12890",671
"12891",684
"12892",692
"12893",709
"12894",754
"12895",766
"12896",738
"12897",714
"12898",726
"12899",715
"12900",742
"12901",767
"12902",766
"12903",818
"12904",830
"12905",848
"12906",866
"12907",848
"12908",852
"12909",879
"12910",891
"12911",902
"12912",899
"12913",928
"12914",890
"12915",918
"12916",884
"12917",820
"12918",808
"12919",832
"12920",822
"12921",792
"12922",755
"12923",760
"12924",763
"12925",761
"12926",749
"12927",772
"12928",750
"12929",766
"12930",780
"12931",746
"12932",790
"12933",776
"12934",773
"12935",798
"12936",859
"12937",833
"12938",841
"12939",814
"12940",823
"12941",838
"12942",900
"12943",955
"12944",927
"12945",928
"12946",898
"12947",864
"12948",879
"12949",907
"12950",900
"12951",875
"12952",915
"12953",908
"12954",904
"12955",960
"12956",978
"12957",953
"12958",969
"12959",987
"12960",1007
"12961",1019
"12962",1009
"12963",1028
"12964",962
"12965",974
"12966",950
"12967",935
"12968",964
"12969",1045
"12970",1100
"12971",1077
"12972",1042
"12973",1083
"12974",1125
"12975",1150
"12976",1146
"12977",1127
"12978",1134
"12979",1169
"12980",1180
"12981",1141
"12982",1100
"12983",1139
"12984",1133
"12985",1092
"12986",1113
"12987",1060
"12988",1052
"12989",1061
"12990",1036
"12991",1035
"12992",1011
"12993",1035
"12994",1044
"12995",1083
"12996",1035
"12997",1059
"12998",1082
"12999",1078
"13000",1081
"13001",1112
"13002",1115
"13003",1109
"13004",1165
"13005",1201
"13006",1228
"13007",1236
"13008",1260
"13009",1297
"13010",1317
"13011",1329
"13012",1350
"13013",1350
"13014",1308
"13015",1351
"13016",1307
"13017",1300
"13018",1283
"13019",1281
"13020",1320
"13021",1317
"13022",1312
"13023",1313
"13024",1328
"13025",1338
"13026",1378
"13027",1306
"13028",1291
"13029",1297
"13030",1310
"13031",1341
"13032",1334
"13033",1301
"13034",1292
"13035",1313
"13036",1324
"13037",1341
"13038",1321
"13039",1335
"13040",1371
"13041",1373
"13042",1315
"13043",1285
"13044",1274
"13045",1287
"13046",1330
"13047",1375
"13048",1392
"13049",1356
"13050",1351
"13051",1405
"13052",1394
"13053",1352
"13054",1344
"13055",1426
"13056",1409
"13057",1407
"13058",1389
"13059",1310
"13060",1278
"13061",1290
"13062",1201
"13063",1203
"13064",1188
"13065",1175
"13066",1173
"13067",1142
"13068",1158
"13069",1167
"13070",1171
"13071",1151
"13072",1152
"13073",1167
"13074",1185
"13075",1143
"13076",1156
"13077",1191
"13078",1142
"13079",1143
"13080",1159
"13081",1144
"13082",1089
"13083",1051
"13084",1043
"13085",1043
"13086",1030
"13087",936
"13088",908
"13089",930
"13090",905
"13091",864
"13092",866
